ImageId,ClassId,defect_date,shift,operator_id,vendor,cost_per_defect,Machine_ID
35271f898.jpg,3,2024-02-08,Morning,OP-007,Vendor_C,247.91,41
352c15e36.jpg,3,2024-02-08,Afternoon,OP-020,Vendor_C,301.52,47
353e60eef.jpg,3,2024-02-08,Morning,OP-002,Vendor_C,288.87,33
354760e3e.jpg,3,2024-02-08,Afternoon,OP-019,Vendor_A,269.73,24
354bf035a.jpg,4,2024-02-08,Night,OP-006,Vendor_C,501.32,30
35665c5b9.jpg,3,2024-02-08,Morning,OP-010,Vendor_E,351.87,43
356e7a71a.jpg,3,2024-02-08,Morning,OP-009,Vendor_A,301.83,27
357dee65a.jpg,3,2024-02-08,Morning,OP-008,Vendor_A,286.29,2
359442214.jpg,3,2024-02-08,Night,OP-011,Vendor_C,287.55,46
359442214.jpg,4,2024-02-08,Afternoon,OP-009,Vendor_A,484.58,34
3598309b5.jpg,3,2024-02-08,Afternoon,OP-020,Vendor_B,304.9,33
359e3fb7c.jpg,3,2024-02-08,Morning,OP-020,Vendor_B,361.41,11
35a8b85a8.jpg,4,2024-02-08,Afternoon,OP-009,Vendor_C,413.91,32
35a9b77c6.jpg,4,2024-02-08,Night,OP-008,Vendor_E,566.13,18
35c80b6f0.jpg,3,2024-02-08,Night,OP-015,Vendor_A,297.98,32
35ce31284.jpg,3,2024-02-08,Afternoon,OP-002,Vendor_D,409.91,7
35d142883.jpg,3,2024-02-08,Morning,OP-001,Vendor_C,232.68,32
35d142883.jpg,4,2024-02-08,Morning,OP-009,Vendor_A,471.25,50
35fdf5c15.jpg,3,2024-02-08,Morning,OP-009,Vendor_C,275.94,3
36025df84.jpg,4,2024-02-08,Morning,OP-013,Vendor_C,437.79,49
3604dfc38.jpg,3,2024-02-08,Morning,OP-008,Vendor_E,294.42,19
362b4c3d0.jpg,3,2024-02-09,Morning,OP-005,Vendor_D,335.72,43
363e841ad.jpg,3,2024-02-09,Morning,OP-003,Vendor_A,326.8,38
363eb9fdc.jpg,3,2024-02-09,Night,OP-004,Vendor_C,354.65,27
364c83806.jpg,3,2024-02-09,Afternoon,OP-017,Vendor_C,270.58,37
3672e84bc.jpg,3,2024-02-09,Night,OP-016,Vendor_A,297.3,43
367553727.jpg,3,2024-02-09,Afternoon,OP-016,Vendor_C,244.08,19
36789516a.jpg,3,2024-02-09,Morning,OP-020,Vendor_C,291.0,16
3684a95a8.jpg,3,2024-02-09,Afternoon,OP-003,Vendor_C,287.95,33
3688df8e4.jpg,3,2024-02-09,Morning,OP-006,Vendor_B,358.08,39
36979a804.jpg,1,2024-02-09,Afternoon,OP-001,Vendor_B,61.17,38
369ac4b0a.jpg,4,2024-02-09,Morning,OP-016,Vendor_D,673.35,38
36a3259fa.jpg,3,2024-02-09,Night,OP-015,Vendor_E,404.18,21
36a39e435.jpg,4,2024-02-09,Morning,OP-007,Vendor_A,543.25,40
36a689ebf.jpg,3,2024-02-09,Morning,OP-002,Vendor_E,312.66,8
36a804181.jpg,3,2024-02-09,Night,OP-010,Vendor_E,341.4,25
36b8651aa.jpg,3,2024-02-09,Morning,OP-015,Vendor_B,330.7,1
36c07efbe.jpg,3,2024-02-09,Afternoon,OP-006,Vendor_D,378.23,16
36cd2cde0.jpg,3,2024-02-09,Afternoon,OP-002,Vendor_E,341.69,17
36e512a45.jpg,1,2024-02-09,Night,OP-017,Vendor_E,54.69,18
36ea9270d.jpg,3,2024-02-09,Night,OP-001,Vendor_C,325.0,34
36ee3149e.jpg,4,2024-02-09,Night,OP-001,Vendor_A,567.51,18
37009c774.jpg,3,2024-02-09,Morning,OP-004,Vendor_D,372.98,21
3704cdfd6.jpg,1,2024-02-09,Night,OP-020,Vendor_A,53.01,13
370b998e7.jpg,3,2024-02-09,Afternoon,OP-016,Vendor_B,339.68,17
3711a5456.jpg,4,2024-02-09,Afternoon,OP-008,Vendor_E,503.32,12
3711ecc93.jpg,3,2024-02-09,Morning,OP-001,Vendor_E,350.47,5
37333b84a.jpg,3,2024-02-09,Afternoon,OP-019,Vendor_A,313.86,29
3738d1881.jpg,3,2024-02-09,Night,OP-011,Vendor_B,348.19,33
373c6898f.jpg,3,2024-02-09,Night,OP-017,Vendor_C,267.76,30
373daa632.jpg,3,2024-02-09,Afternoon,OP-010,Vendor_C,298.45,22
373ebde8b.jpg,1,2024-02-09,Morning,OP-012,Vendor_E,48.01,17
3740a6dd1.jpg,3,2024-02-09,Morning,OP-009,Vendor_E,361.27,42
374493292.jpg,4,2024-02-10,Night,OP-007,Vendor_D,696.98,25
374d9c63f.jpg,4,2024-02-10,Afternoon,OP-012,Vendor_A,491.76,23
376d2291e.jpg,3,2024-02-10,Afternoon,OP-015,Vendor_E,346.4,2
37782387c.jpg,3,2024-02-10,Morning,OP-008,Vendor_B,307.75,17
377bb3c23.jpg,3,2024-02-10,Afternoon,OP-017,Vendor_A,345.27,17
377ff90ad.jpg,3,2024-02-10,Afternoon,OP-005,Vendor_D,356.25,18
379e98755.jpg,3,2024-02-10,Night,OP-014,Vendor_C,355.98,27
37acd89d2.jpg,3,2024-02-10,Afternoon,OP-002,Vendor_D,389.92,25
37bc122bd.jpg,3,2024-02-10,Morning,OP-016,Vendor_A,331.0,29
37d1f8b36.jpg,4,2024-02-10,Afternoon,OP-017,Vendor_C,411.95,38
37d48f05d.jpg,1,2024-02-10,Morning,OP-003,Vendor_B,52.5,39
37da29373.jpg,3,2024-02-10,Night,OP-001,Vendor_C,332.62,36
37df5752a.jpg,1,2024-02-10,Morning,OP-018,Vendor_C,47.09,48
37e7f9554.jpg,3,2024-02-10,Afternoon,OP-018,Vendor_B,314.72,2
37ea06e86.jpg,4,2024-02-10,Morning,OP-004,Vendor_E,502.35,10
37f331c96.jpg,3,2024-02-10,Afternoon,OP-015,Vendor_E,307.28,1
37f4c573f.jpg,3,2024-02-10,Afternoon,OP-019,Vendor_C,293.14,31
37f4e9602.jpg,3,2024-02-10,Afternoon,OP-019,Vendor_C,270.28,44
380c01646.jpg,1,2024-02-10,Morning,OP-010,Vendor_D,56.56,13
380e3ba93.jpg,1,2024-02-10,Morning,OP-005,Vendor_E,47.89,46
382b517ee.jpg,3,2024-02-10,Morning,OP-019,Vendor_B,320.99,4
383d5f225.jpg,3,2024-02-10,Afternoon,OP-011,Vendor_C,257.6,47
3846a8c0c.jpg,3,2024-02-10,Morning,OP-007,Vendor_C,307.47,17
384f7f848.jpg,3,2024-02-10,Afternoon,OP-005,Vendor_D,338.82,7
3856224a4.jpg,3,2024-02-10,Night,OP-020,Vendor_D,465.33,24
385e1970e.jpg,3,2024-02-10,Night,OP-012,Vendor_D,405.12,14
385f6dc61.jpg,3,2024-02-10,Afternoon,OP-019,Vendor_A,303.46,14
3860f3d39.jpg,4,2024-02-10,Afternoon,OP-015,Vendor_B,530.95,15
38698fd76.jpg,3,2024-02-10,Morning,OP-012,Vendor_A,312.22,39
38760254d.jpg,3,2024-02-10,Afternoon,OP-004,Vendor_C,299.28,25
387b30006.jpg,3,2024-02-10,Night,OP-012,Vendor_D,409.97,15
3888ec2cd.jpg,1,2024-02-10,Morning,OP-018,Vendor_D,52.0,29
388e36308.jpg,3,2024-02-10,Afternoon,OP-017,Vendor_D,425.46,35
38a1d7aab.jpg,4,2024-02-10,Night,OP-019,Vendor_E,690.75,14
38a63550b.jpg,4,2024-02-10,Night,OP-016,Vendor_B,619.42,19
38aeffe92.jpg,1,2024-02-10,Morning,OP-011,Vendor_A,51.7,8
38b513f44.jpg,3,2024-02-10,Afternoon,OP-002,Vendor_B,341.33,9
38b921939.jpg,3,2024-02-10,Morning,OP-016,Vendor_D,340.76,33
38b921939.jpg,4,2024-02-10,Morning,OP-001,Vendor_C,392.94,9
38bca093c.jpg,4,2024-02-10,Night,OP-017,Vendor_E,595.79,25
38c25b61a.jpg,2,2024-02-10,Night,OP-018,Vendor_B,207.87,35
38c61fdee.jpg,3,2024-02-10,Night,OP-013,Vendor_C,265.51,7
38c61fdee.jpg,4,2024-02-10,Morning,OP-005,Vendor_D,614.78,27
38f4e6d5a.jpg,3,2024-02-11,Night,OP-006,Vendor_D,461.29,14
38f7b097e.jpg,3,2024-02-11,Afternoon,OP-001,Vendor_D,345.97,48
390e9ea29.jpg,3,2024-02-11,Morning,OP-010,Vendor_D,325.79,24
391b766d3.jpg,3,2024-02-11,Afternoon,OP-005,Vendor_E,357.77,39
3932751f1.jpg,4,2024-02-11,Morning,OP-001,Vendor_E,486.43,26
3933a5fcc.jpg,4,2024-02-11,Night,OP-011,Vendor_B,574.05,3
394edb848.jpg,3,2024-02-11,Afternoon,OP-007,Vendor_D,364.16,30
395381ac8.jpg,3,2024-02-11,Morning,OP-018,Vendor_E,304.84,48
395e96be9.jpg,3,2024-02-11,Morning,OP-020,Vendor_C,300.3,29
3964357cd.jpg,4,2024-02-11,Morning,OP-010,Vendor_E,543.65,40
397221566.jpg,3,2024-02-11,Morning,OP-015,Vendor_E,306.11,44
3974a2a75.jpg,3,2024-02-11,Afternoon,OP-004,Vendor_B,350.07,12
3979d10ac.jpg,3,2024-02-11,Night,OP-016,Vendor_E,411.58,11
397bdbbf6.jpg,3,2024-02-11,Morning,OP-015,Vendor_C,238.67,29
397c6e139.jpg,3,2024-02-11,Morning,OP-015,Vendor_D,328.43,19
398a5b6a9.jpg,3,2024-02-11,Afternoon,OP-012,Vendor_A,358.71,41
398bf3c20.jpg,3,2024-02-11,Night,OP-008,Vendor_B,431.57,45
398ea43ed.jpg,3,2024-02-11,Morning,OP-008,Vendor_C,243.85,17
398ecb719.jpg,3,2024-02-11,Morning,OP-018,Vendor_B,294.87,13
398ff41cf.jpg,3,2024-02-11,Afternoon,OP-006,Vendor_D,369.05,38
39960c9e9.jpg,4,2024-02-11,Morning,OP-005,Vendor_E,454.08,14
39ae1a183.jpg,4,2024-02-11,Morning,OP-002,Vendor_E,549.4,40
39b2dbb9b.jpg,3,2024-02-11,Afternoon,OP-012,Vendor_C,247.57,20
39b6f2376.jpg,1,2024-02-11,Afternoon,OP-004,Vendor_D,54.65,33
39b8cb37a.jpg,4,2024-02-11,Afternoon,OP-013,Vendor_A,522.67,6
39bec5e5e.jpg,1,2024-02-11,Afternoon,OP-017,Vendor_A,59.71,30
39c094b3d.jpg,1,2024-02-11,Afternoon,OP-016,Vendor_E,53.91,22
39c094b3d.jpg,3,2024-02-11,Morning,OP-009,Vendor_D,344.5,28
39d07881e.jpg,3,2024-02-11,Morning,OP-001,Vendor_D,413.78,9
39e365d3b.jpg,3,2024-02-11,Morning,OP-015,Vendor_C,272.59,37
39e4216eb.jpg,3,2024-02-11,Morning,OP-012,Vendor_A,288.77,42
3a03385b5.jpg,3,2024-02-11,Afternoon,OP-005,Vendor_C,273.79,12
3a0a9a167.jpg,1,2024-02-11,Night,OP-018,Vendor_B,57.46,6
3a0e5cad8.jpg,3,2024-02-11,Night,OP-020,Vendor_D,415.52,2
3a0f17afd.jpg,1,2024-02-11,Afternoon,OP-002,Vendor_A,51.54,31
3a14b011a.jpg,3,2024-02-11,Morning,OP-004,Vendor_C,251.43,29
3a153274d.jpg,1,2024-02-11,Morning,OP-015,Vendor_E,47.15,25
3a222ca8a.jpg,3,2024-02-11,Night,OP-006,Vendor_B,358.01,12
3a2f71136.jpg,3,2024-02-11,Afternoon,OP-012,Vendor_C,284.24,18
3a43adb32.jpg,3,2024-02-11,Afternoon,OP-018,Vendor_E,286.93,28
3a4edbde9.jpg,1,2024-02-11,Night,OP-020,Vendor_A,51.53,24
3a4f825e7.jpg,3,2024-02-11,Afternoon,OP-004,Vendor_A,357.3,50
3a5246d98.jpg,3,2024-02-11,Night,OP-001,Vendor_B,384.38,9
3a53d95f3.jpg,3,2024-02-11,Morning,OP-015,Vendor_E,273.75,34
3a66177ea.jpg,3,2024-02-11,Afternoon,OP-018,Vendor_D,399.9,19
3a6a4078f.jpg,3,2024-02-11,Night,OP-014,Vendor_A,299.65,20
3a773f5e3.jpg,3,2024-02-12,Morning,OP-003,Vendor_D,385.8,36
3a7d9b5c1.jpg,2,2024-02-12,Afternoon,OP-015,Vendor_D,203.17,34
3a7eee423.jpg,3,2024-02-12,Morning,OP-005,Vendor_C,282.24,50
3a8d0b7ba.jpg,1,2024-02-12,Night,OP-003,Vendor_C,55.35,8
3a96940c6.jpg,1,2024-02-12,Morning,OP-007,Vendor_A,43.82,7
3a9bcbdbf.jpg,4,2024-02-12,Afternoon,OP-006,Vendor_D,672.86,36
3aaaf3e64.jpg,3,2024-02-12,Morning,OP-001,Vendor_C,240.57,27
3ab1a7324.jpg,1,2024-02-12,Afternoon,OP-019,Vendor_E,52.47,14
3ab4ca44c.jpg,3,2024-02-12,Morning,OP-007,Vendor_E,356.84,5
3abba0c59.jpg,3,2024-02-12,Morning,OP-004,Vendor_E,315.27,6
3abc94d79.jpg,3,2024-02-12,Afternoon,OP-012,Vendor_E,377.13,44
3ac0f7ad1.jpg,3,2024-02-12,Night,OP-020,Vendor_D,362.94,10
3ac71c924.jpg,3,2024-02-12,Morning,OP-018,Vendor_E,312.88,16
3ace653be.jpg,1,2024-02-12,Morning,OP-009,Vendor_D,52.12,12
3ace682cf.jpg,3,2024-02-12,Night,OP-019,Vendor_A,358.48,17
3ad134b40.jpg,1,2024-02-12,Afternoon,OP-004,Vendor_A,45.86,5
3ad134b40.jpg,2,2024-02-12,Night,OP-001,Vendor_E,163.49,25
3adb7c36d.jpg,3,2024-02-12,Morning,OP-009,Vendor_E,292.21,5
3ade75b6e.jpg,3,2024-02-12,Afternoon,OP-015,Vendor_E,355.43,39
3ae2aba5e.jpg,3,2024-02-12,Morning,OP-008,Vendor_A,269.76,13
3ae2f43e5.jpg,3,2024-02-12,Morning,OP-015,Vendor_C,298.08,25
3af1c4aca.jpg,3,2024-02-12,Afternoon,OP-015,Vendor_A,280.21,43
3af515180.jpg,3,2024-02-12,Afternoon,OP-018,Vendor_E,284.63,32
3af904b99.jpg,3,2024-02-12,Night,OP-007,Vendor_C,300.72,25
3afb8f1bc.jpg,3,2024-02-12,Morning,OP-018,Vendor_C,308.83,16
3b1479719.jpg,3,2024-02-12,Afternoon,OP-016,Vendor_B,306.0,16
3b2b910c7.jpg,3,2024-02-12,Afternoon,OP-002,Vendor_D,332.83,33
3b2f9b14d.jpg,3,2024-02-12,Night,OP-004,Vendor_E,389.55,50
3b35a1f8e.jpg,4,2024-02-12,Morning,OP-020,Vendor_D,566.19,32
3b3df8749.jpg,3,2024-02-12,Morning,OP-016,Vendor_B,351.51,26
3b42727ff.jpg,3,2024-02-12,Morning,OP-003,Vendor_D,327.6,36
3b4c484d0.jpg,3,2024-02-12,Afternoon,OP-002,Vendor_E,326.79,22
3b4c8b9a4.jpg,3,2024-02-12,Morning,OP-003,Vendor_B,306.76,4
3b4c8b9a4.jpg,4,2024-02-12,Night,OP-005,Vendor_D,679.97,26
3b58d7324.jpg,1,2024-02-13,Morning,OP-002,Vendor_A,54.04,48
3b6d18d10.jpg,3,2024-02-13,Night,OP-019,Vendor_C,334.91,9
3b6f87aed.jpg,3,2024-02-13,Morning,OP-020,Vendor_B,331.56,34
3b8d1d356.jpg,3,2024-02-13,Afternoon,OP-002,Vendor_A,355.48,11
3b8d1d356.jpg,4,2024-02-13,Night,OP-002,Vendor_E,560.97,25
3b936b2b9.jpg,3,2024-02-13,Morning,OP-020,Vendor_C,248.97,6
3b9a3ae3b.jpg,3,2024-02-13,Night,OP-018,Vendor_B,392.46,22
3ba5b066f.jpg,3,2024-02-13,Afternoon,OP-020,Vendor_C,293.82,38
3ba673afd.jpg,1,2024-02-13,Night,OP-014,Vendor_B,54.65,17
3bbab6db6.jpg,3,2024-02-13,Afternoon,OP-015,Vendor_B,357.7,32
3bc8e7028.jpg,3,2024-02-13,Morning,OP-012,Vendor_D,346.44,38
3bd0fd84d.jpg,3,2024-02-13,Morning,OP-011,Vendor_C,290.04,46
3bde297da.jpg,3,2024-02-13,Morning,OP-011,Vendor_C,294.96,13
3bea66fac.jpg,3,2024-02-13,Morning,OP-007,Vendor_A,304.69,18
3beb63791.jpg,1,2024-02-13,Morning,OP-012,Vendor_E,44.65,9
3c1cce9af.jpg,3,2024-02-13,Morning,OP-016,Vendor_A,312.27,50
3c247ad54.jpg,4,2024-02-13,Afternoon,OP-005,Vendor_D,677.04,46
3c30d891e.jpg,3,2024-02-13,Night,OP-002,Vendor_B,350.92,25
3c456ebb8.jpg,3,2024-02-13,Morning,OP-016,Vendor_D,356.18,41
3c4a1b57f.jpg,3,2024-02-13,Morning,OP-015,Vendor_D,410.3,25
3c4ad030c.jpg,1,2024-02-13,Afternoon,OP-011,Vendor_A,49.32,30
3c4cc1168.jpg,3,2024-02-13,Morning,OP-006,Vendor_B,302.59,6
3c4d16b17.jpg,3,2024-02-13,Morning,OP-013,Vendor_E,287.68,38
3c4f32f77.jpg,3,2024-02-13,Morning,OP-019,Vendor_D,366.35,8
3c5941d72.jpg,3,2024-02-13,Night,OP-010,Vendor_E,411.13,40
3c5e34bfa.jpg,3,2024-02-13,Night,OP-019,Vendor_B,391.87,38
3c79d2e28.jpg,3,2024-02-13,Morning,OP-005,Vendor_B,310.53,35
3c7e032fc.jpg,3,2024-02-13,Afternoon,OP-007,Vendor_A,328.09,3
3c8312241.jpg,3,2024-02-13,Afternoon,OP-011,Vendor_C,294.12,15
3c8312241.jpg,4,2024-02-13,Afternoon,OP-014,Vendor_A,540.27,14
3c8b6c978.jpg,3,2024-02-13,Afternoon,OP-016,Vendor_E,296.96,17
3c9b7b316.jpg,3,2024-02-13,Afternoon,OP-018,Vendor_A,327.72,6
3c9c4454b.jpg,3,2024-02-13,Morning,OP-004,Vendor_B,323.09,47
3ca2ba71b.jpg,3,2024-02-13,Morning,OP-001,Vendor_D,308.01,26
3ca2ba71b.jpg,4,2024-02-13,Afternoon,OP-015,Vendor_C,478.14,15
3ca655ceb.jpg,3,2024-02-13,Night,OP-014,Vendor_B,435.2,18
3ca970143.jpg,3,2024-02-13,Afternoon,OP-019,Vendor_D,360.96,21
3cafcfd96.jpg,3,2024-02-13,Night,OP-005,Vendor_E,412.84,29
3cb1c14c8.jpg,3,2024-02-13,Night,OP-004,Vendor_E,318.37,25
3ce4ece71.jpg,3,2024-02-13,Morning,OP-013,Vendor_E,336.97,46
3cfa559c3.jpg,3,2024-02-13,Afternoon,OP-018,Vendor_A,278.55,24
3cff791b3.jpg,3,2024-02-13,Afternoon,OP-012,Vendor_E,308.28,50
3cffb1206.jpg,3,2024-02-13,Night,OP-015,Vendor_E,369.95,42
3d0fc6499.jpg,3,2024-02-13,Night,OP-009,Vendor_A,354.6,11
3d161a849.jpg,3,2024-02-13,Afternoon,OP-004,Vendor_D,409.21,46
3d25c4bad.jpg,3,2024-02-13,Morning,OP-005,Vendor_B,341.42,7
3d2df482c.jpg,3,2024-02-14,Night,OP-009,Vendor_C,319.22,40
3d40be6af.jpg,3,2024-02-14,Morning,OP-013,Vendor_E,353.97,17
3d4ac6276.jpg,3,2024-02-14,Night,OP-010,Vendor_E,357.05,43
3d5066f6d.jpg,4,2024-02-14,Night,OP-016,Vendor_E,553.99,43
3d559892c.jpg,3,2024-02-14,Morning,OP-013,Vendor_A,269.56,39
3da2c3982.jpg,1,2024-02-14,Afternoon,OP-004,Vendor_A,50.92,38
3da31ea30.jpg,3,2024-02-14,Afternoon,OP-013,Vendor_A,335.11,15
3da46ef9a.jpg,3,2024-02-14,Afternoon,OP-008,Vendor_C,244.59,5
3da8dae0b.jpg,3,2024-02-14,Morning,OP-013,Vendor_B,293.28,19
3dbbb330a.jpg,3,2024-02-14,Night,OP-015,Vendor_E,319.44,9
3de1a29d8.jpg,3,2024-02-14,Night,OP-020,Vendor_D,424.59,34
3de8f5d88.jpg,3,2024-02-14,Night,OP-020,Vendor_E,334.31,17
3df2a0383.jpg,1,2024-02-14,Morning,OP-013,Vendor_E,47.24,49
3df2a0383.jpg,2,2024-02-14,Night,OP-005,Vendor_E,186.17,31
3dffc3010.jpg,3,2024-02-14,Afternoon,OP-006,Vendor_E,356.68,40
3e185a3fe.jpg,3,2024-02-14,Morning,OP-005,Vendor_B,313.38,8
3e1ed281b.jpg,3,2024-02-14,Morning,OP-013,Vendor_D,368.45,42
3e1f5caa8.jpg,4,2024-02-14,Morning,OP-005,Vendor_A,439.72,46
3e22efa89.jpg,3,2024-02-14,Night,OP-013,Vendor_D,468.05,24
3e2c33124.jpg,3,2024-02-14,Afternoon,OP-020,Vendor_E,314.57,29
3e3d92e7e.jpg,3,2024-02-14,Afternoon,OP-008,Vendor_D,434.42,38
3e3f8a077.jpg,3,2024-02-14,Morning,OP-009,Vendor_E,360.23,9
3e519e65d.jpg,4,2024-02-14,Afternoon,OP-019,Vendor_D,682.7,25
3e59e0f17.jpg,3,2024-02-14,Morning,OP-020,Vendor_C,231.13,18
3e63fb99b.jpg,3,2024-02-14,Morning,OP-015,Vendor_D,364.7,9
3e70d064f.jpg,3,2024-02-14,Afternoon,OP-010,Vendor_A,275.96,17
3ead6a6bf.jpg,3,2024-02-14,Morning,OP-011,Vendor_A,335.56,5
3eae81bc8.jpg,3,2024-02-14,Night,OP-005,Vendor_D,449.97,2
3ec7019e2.jpg,3,2024-02-14,Morning,OP-009,Vendor_D,411.01,9
3ecf33095.jpg,3,2024-02-14,Afternoon,OP-011,Vendor_B,357.77,48
3ecff5d55.jpg,1,2024-02-15,Afternoon,OP-019,Vendor_D,63.42,25
3ee680a42.jpg,3,2024-02-15,Afternoon,OP-002,Vendor_A,316.79,48
3eec62abe.jpg,4,2024-02-15,Morning,OP-006,Vendor_C,434.67,20
3f0b1c635.jpg,4,2024-02-15,Morning,OP-001,Vendor_A,495.3,15
3f272083c.jpg,3,2024-02-15,Night,OP-003,Vendor_B,394.92,25
3f2a7867c.jpg,3,2024-02-15,Morning,OP-003,Vendor_D,406.76,21
3f36e2d85.jpg,1,2024-02-15,Night,OP-014,Vendor_C,53.24,7
3f39b85b9.jpg,3,2024-02-15,Night,OP-020,Vendor_A,381.96,31
3f3b0ba51.jpg,4,2024-02-15,Morning,OP-005,Vendor_C,498.98,11
3f3c1170e.jpg,3,2024-02-15,Morning,OP-017,Vendor_E,316.78,30
3f3ddfea8.jpg,3,2024-02-15,Afternoon,OP-015,Vendor_A,300.59,32
3f536622f.jpg,2,2024-02-15,Night,OP-006,Vendor_E,188.71,9
3f7e10763.jpg,3,2024-02-15,Night,OP-014,Vendor_C,305.46,4
3f92145f5.jpg,3,2024-02-15,Afternoon,OP-014,Vendor_D,330.54,38
3fb1d9448.jpg,4,2024-02-15,Night,OP-017,Vendor_D,664.71,22
3fb68881e.jpg,3,2024-02-15,Morning,OP-008,Vendor_D,413.36,4
3fb78d513.jpg,3,2024-02-15,Night,OP-008,Vendor_E,313.18,50
3fcd061fc.jpg,1,2024-02-15,Night,OP-019,Vendor_D,73.07,4
3fcd061fc.jpg,2,2024-02-15,Morning,OP-009,Vendor_B,181.89,34
3fd678c06.jpg,3,2024-02-15,Morning,OP-011,Vendor_A,313.39,50
3fdbbf305.jpg,3,2024-02-15,Morning,OP-013,Vendor_A,306.28,13
3fdc95c42.jpg,1,2024-02-15,Morning,OP-013,Vendor_C,47.8,9
3fe32ff2f.jpg,2,2024-02-15,Night,OP-019,Vendor_E,177.29,8
3fea4633e.jpg,4,2024-02-15,Morning,OP-019,Vendor_A,438.7,15
3ff8946e0.jpg,3,2024-02-15,Morning,OP-005,Vendor_E,358.69,7
3ff9adb9d.jpg,3,2024-02-15,Morning,OP-016,Vendor_C,264.52,34
3ffa37e37.jpg,3,2024-02-15,Night,OP-009,Vendor_D,434.54,4
3ffa37e37.jpg,4,2024-02-15,Afternoon,OP-020,Vendor_C,476.94,25
400144782.jpg,3,2024-02-15,Afternoon,OP-003,Vendor_B,300.21,50
400161088.jpg,3,2024-02-15,Morning,OP-019,Vendor_D,408.9,39
400eedff4.jpg,3,2024-02-15,Night,OP-005,Vendor_D,450.33,29
4014c79d3.jpg,3,2024-02-16,Night,OP-008,Vendor_D,370.42,15
4014d6f31.jpg,3,2024-02-16,Morning,OP-014,Vendor_C,309.01,30
401614c72.jpg,3,2024-02-16,Morning,OP-003,Vendor_B,353.45,25
401de199f.jpg,3,2024-02-16,Morning,OP-013,Vendor_E,312.38,20
4029fea8e.jpg,1,2024-02-16,Morning,OP-011,Vendor_C,46.5,8
402c5369d.jpg,3,2024-02-16,Afternoon,OP-008,Vendor_A,277.84,44
403a0cb2e.jpg,3,2024-02-16,Night,OP-019,Vendor_A,351.25,21
404259a55.jpg,3,2024-02-16,Afternoon,OP-010,Vendor_C,247.24,10
40466495a.jpg,4,2024-02-16,Night,OP-018,Vendor_E,611.87,17
405507351.jpg,3,2024-02-16,Afternoon,OP-018,Vendor_A,319.98,19
4072c3bb5.jpg,3,2024-02-16,Afternoon,OP-007,Vendor_E,367.9,40
40889ddf9.jpg,3,2024-02-16,Afternoon,OP-016,Vendor_D,403.52,37
409453bc7.jpg,3,2024-02-16,Morning,OP-006,Vendor_C,249.71,38
409502827.jpg,3,2024-02-16,Morning,OP-016,Vendor_D,401.95,1
409adafbe.jpg,3,2024-02-16,Afternoon,OP-016,Vendor_A,321.92,19
409ebd086.jpg,3,2024-02-16,Morning,OP-001,Vendor_E,325.05,23
40aae2e57.jpg,3,2024-02-16,Morning,OP-019,Vendor_D,324.25,2
40ab005e7.jpg,3,2024-02-16,Afternoon,OP-003,Vendor_A,348.81,14
40b68e3bb.jpg,3,2024-02-16,Night,OP-006,Vendor_B,428.57,38
40b724998.jpg,3,2024-02-16,Afternoon,OP-004,Vendor_D,409.18,9
40b90abe8.jpg,3,2024-02-16,Night,OP-004,Vendor_B,429.68,25
40bd1a5f1.jpg,3,2024-02-16,Afternoon,OP-004,Vendor_B,325.95,11
40c6fac5a.jpg,3,2024-02-16,Night,OP-010,Vendor_A,382.38,1
40d766da8.jpg,4,2024-02-16,Afternoon,OP-009,Vendor_C,470.93,13
40e52c68b.jpg,3,2024-02-16,Night,OP-008,Vendor_E,325.73,49
40f56ca26.jpg,4,2024-02-16,Afternoon,OP-019,Vendor_A,551.59,39
410194f0a.jpg,3,2024-02-16,Afternoon,OP-017,Vendor_D,398.88,48
410194f0a.jpg,4,2024-02-16,Afternoon,OP-017,Vendor_E,516.01,24
41028db98.jpg,3,2024-02-16,Afternoon,OP-001,Vendor_C,243.31,7
411377ca3.jpg,3,2024-02-16,Morning,OP-020,Vendor_A,272.99,25
412fe7f70.jpg,3,2024-02-16,Morning,OP-014,Vendor_C,261.88,22
41333f13c.jpg,3,2024-02-16,Morning,OP-020,Vendor_D,324.1,41
413bf04b0.jpg,3,2024-02-16,Night,OP-011,Vendor_A,313.33,6
41411378e.jpg,3,2024-02-16,Morning,OP-003,Vendor_D,348.27,24
41411378e.jpg,4,2024-02-16,Morning,OP-008,Vendor_E,597.73,9
414f0f6f9.jpg,3,2024-02-16,Afternoon,OP-010,Vendor_E,356.97,16
415252307.jpg,3,2024-02-16,Morning,OP-017,Vendor_C,255.4,37
4157934a2.jpg,3,2024-02-16,Afternoon,OP-008,Vendor_C,321.91,23
415dd1efd.jpg,3,2024-02-16,Morning,OP-001,Vendor_E,328.76,17
41632c229.jpg,3,2024-02-16,Night,OP-020,Vendor_B,374.43,18
416b3a2a5.jpg,1,2024-02-16,Night,OP-007,Vendor_E,59.8,22
416dc5e75.jpg,4,2024-02-16,Night,OP-009,Vendor_A,559.6,38
416def597.jpg,1,2024-02-16,Afternoon,OP-012,Vendor_D,57.95,44
41716714b.jpg,3,2024-02-16,Night,OP-009,Vendor_E,349.93,48
418e47222.jpg,3,2024-02-16,Morning,OP-020,Vendor_E,317.64,38
41977e060.jpg,3,2024-02-16,Morning,OP-003,Vendor_D,363.03,15
